1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Electrical,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GrLivArea,HalfBath,HeatingQC,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MasVnrArea,MiscVal,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,BuiltDur,RemodDur,GarageBltDur,TotalSF,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSSubClass_60,MSSubClass_20,MSSubClass_70,MSSubClass_50,MSSubClass_190,MSSubClass_45,MSSubClass_90,MSSubClass_120,MSSubClass_30,MSSubClass_85,MSSubClass_80,MSSubClass_160,MSSubClass_75,MSSubClass_180,MSSubClass_40,MSSubClass_150,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_2,MoSold_5,MoSold_9,MoSold_12,MoSold_10,MoSold_8,MoSold_11,MoSold_4,MoSold_1,MoSold_7,MoSold_3,MoSold_6,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,YrSold_2008,YrSold_2007,YrSold_2006,YrSold_2009,YrSold_2010,SalePrice
11.84331667166547,0.0,0.0,1,2,4,3,0.0,0.0,6,6,0.0,0.0,4,11.781373330676752,1,4,6.751853423240825,4,2,4,3,0,1,180.0,1.0,5,3,5,11.84331667166547,0,2,438,0.7304631471189666,3,3,0,17.9167524253441,5.357203202420049,3,0.0,0.0,0.0,0.0,7,6,2,0.0,3,0.0,1,4,884.0,0.0,83,5,6.2917110215767,13.835525131485651,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.686887175419702
11.124583303406709,0.0,0.0,1,2,4,3,9.492944395952554,0.0,3,6,0.0,0.0,4,6.098626104970388,0,4,4.697012078927853,4,3,2,2,1,1,352.0,1.0,5,3,2,11.124583303406709,0,4,439,0.7304631471189666,2,3,0,16.7023546709683,4.969939052451073,3,0.0,0.0,0.0,0.0,6,5,1,0.0,3,0.0,1,4,440.0,0.0,94,5,3.618222517841817,12.482863374096516,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.411457364027745
11.085948006884667,10.332449655591146,0.0,0,3,0,2,0.0,0.0,6,6,0.0,0.0,4,11.085948006884667,1,4,0.0,4,3,0,3,0,1,528.0,2.0,5,3,5,12.636246788021865,0,2,440,0.7304631471189666,2,3,0,20.729206909677217,5.88741871045203,3,0.0,0.0,11.507462835775465,5.210789042972047,8,6,2,0.0,3,0.0,1,7,684.0,0.0,89,9,1.8203341036428238,13.990324332355753,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.608244735642321
14.763315348446238,0.0,0.0,1,2,4,1,13.799244279840845,10.463745203158789,2,0,1.0,0.0,0,11.46635963238347,1,4,0.0,4,0,4,2,2,2,672.0,3.0,5,0,5,14.763315348446238,0,0,441,0.7304631471189666,0,3,0,21.658473858528886,6.751853423240825,3,0.0,8.103593650252291,0.0,6.02174235239564,5,10,2,0.0,3,7.749777605191192,1,10,3094.0,0.0,1,1,0.7304631471189666,17.595389371733777,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13.22672519452875
13.180948839543527,0.0,0.0,1,4,4,3,7.232042288205811,0.0,0,6,0.0,0.0,4,12.89473192493209,0,1,0.0,4,3,4,3,0,2,0.0,0.0,3,1,3,13.180948839543527,0,4,442,1.1943176378757767,1,3,0,20.646684145796797,6.491069783799412,3,0.0,8.780688591938043,0.0,0.0,4,4,2,0.0,3,0.0,1,8,1440.0,0.0,53,53,14.195323264382047,15.354495224051643,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11.678448377988165
12.467644497800004,9.979298049926308,0.0,1,3,4,3,0.0,0.0,6,6,0.0,0.0,4,12.338074434417361,1,4,0.0,4,3,4,2,1,2,360.0,2.0,5,3,5,13.445527362468184,0,4,443,0.7304631471189666,3,3,0,18.06178179936772,5.42678077191518,3,0.0,0.0,0.0,0.0,7,5,1,0.0,3,0.0,1,8,1078.0,0.0,78,16,6.172972078519893,15.08260754896646,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12.000897933306716
12.78301960596468,0.0,0.0,1,2,4,0,0.0,0.0,6,6,0.0,0.0,0,12.78301960596468,1,4,0.0,4,2,4,2,1,2,648.0,3.0,5,0,5,12.78301960596468,0,0,444,0.7304631471189666,2,3,0,16.398228614031744,5.460736201340262,3,0.0,6.02174235239564,0.0,3.5304192649587702,5,7,2,0.0,3,0.0,1,6,1258.0,7.397497957722461,1,0,0.0,14.912825655264273,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.058158312538197
11.931099047698067,12.054211355589617,0.0,1,4,4,3,10.918252927785405,0.0,2,6,1.0,0.0,2,8.806219318423938,1,4,0.0,2,2,4,5,1,2,493.0,2.0,5,3,5,14.036159245398787,1,0,445,0.7304631471189666,2,3,0,19.347947765898184,5.968980585391403,3,0.0,0.0,0.0,7.232042288205811,5,7,2,0.0,3,0.0,1,8,915.0,7.397497957722461,14,13,3.340760310539712,15.2885862709722,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12.25486757159303
13.66119734059818,0.0,0.0,1,3,4,3,0.0,0.0,6,6,0.0,0.0,4,13.172674972526542,1,4,0.0,4,3,2,2,1,1,480.0,2.0,5,3,5,13.66119734059818,0,1,446,0.7304631471189666,3,3,0,19.816129945968886,6.047663906109832,3,0.0,0.0,0.0,0.0,5,6,2,0.0,3,0.0,1,7,1436.0,0.0,53,53,5.460736201340262,15.625746671546182,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.755879486687116
14.003478877877038,0.0,0.0,1,2,4,3,8.576545449247062,11.196706580510563,0,5,0.0,0.0,4,10.548208222959307,1,4,0.0,4,2,4,2,1,2,578.0,2.0,5,0,5,14.003478877877038,1,0,447,0.7304631471189666,2,3,0,21.942400002841918,7.293500021268775,0,0.0,0.0,0.0,0.0,6,6,2,0.0,3,0.0,1,6,1517.0,0.0,44,8,5.133567292834429,15.914451191755518,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12.154784614286667
11.999087064345309,11.922126412006202,0.0,1,4,4,3,0.0,0.0,6,6,0.0,0.0,2,11.922126412006202,1,4,0.0,4,2,4,5,1,2,431.0,2.0,5,0,5,14.000194687410099,1,2,448,0.7304631471189666,2,3,0,20.334257719123705,5.80273872401839,0,0.0,0.0,0.0,0.0,5,7,2,0.0,3,0.0,1,10,930.0,6.426512698054021,8,7,2.6025944687727294,15.28041440891886,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12.20557752297723
11.438661292884955,10.723545901794507,0.0,1,3,4,3,0.0,0.0,6,6,0.0,0.0,4,11.438661292884955,1,4,0.0,4,3,4,2,1,2,198.0,1.0,5,3,5,13.046156766977901,0,4,449,0.7304631471189666,3,0,0,19.280568208615435,5.357203202420049,3,0.0,0.0,0.0,0.0,6,6,0,0.0,3,0.0,1,7,780.0,0.0,69,56,5.942124359831237,14.418947857143579,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.691080018519527
11.066450266913,10.292419534723528,0.0,1,2,4,3,9.258333791417995,0.0,0,6,0.0,0.0,4,9.163203154449782,1,4,0.0,2,3,4,3,0,1,308.0,1.0,5,3,5,12.604654814580307,1,0,450,0.7304631471189666,3,3,0,17.9167524253441,5.357203202420049,3,0.0,0.0,0.0,7.824546029563345,7,3,2,0.0,3,0.0,1,6,649.0,0.0,59,5,4.2631607783924865,13.910383230078454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.695255355062795
11.551404811134226,0.0,0.0,1,2,4,3,0.0,0.0,6,6,0.0,0.0,4,11.551404811134226,1,0,0.0,4,3,4,3,0,1,270.0,1.0,1,3,1,11.551404811134226,0,0,451,0.7304631471189666,2,3,0,17.71808355056095,5.968980585391403,3,0.0,0.0,0.0,6.899103929073757,8,6,0,0.0,3,0.0,1,5,813.0,0.0,76,1,6.07328940298831,13.54568630946721,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.608244735642321
13.368019549360682,0.0,0.0,1,2,4,1,10.971129399749735,0.0,0,6,1.0,0.0,2,11.762558328631897,1,4,0.0,4,3,4,5,2,2,576.0,2.0,5,3,5,13.368019549360682,0,4,452,0.7304631471189666,2,2,1,28.92749394886814,5.744420430279228,0,0.0,0.0,0.0,5.494161288893169,5,7,2,0.0,3,0.0,1,5,1533.0,8.103593650252291,31,31,4.545285536716194,15.562122532152175,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12.54254845357358
11.79385651815942,11.730956005642817,0.0,1,3,4,3,11.303705150821374,0.0,0,6,1.0,0.0,0,7.184917181536692,1,4,0.0,4,2,4,3,0,2,422.0,2.0,5,0,5,13.780093607016129,1,0,453,0.7304631471189666,3,3,0,19.588162464402107,6.268453117386751,0,0.0,5.0533710494211155,0.0,7.054609570753341,5,6,2,0.0,3,0.0,1,7,872.0,7.397497957722461,11,10,3.011340243262834,15.05420896084657,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.225880174775122
11.459457506209896,11.521047611844585,0.0,1,3,4,3,0.0,0.0,6,6,0.0,0.0,2,11.396658166096783,1,4,0.0,4,2,4,3,0,2,676.0,2.0,5,2,5,13.4779620743407,1,0,454,0.7304631471189666,2,3,0,19.458096087785453,6.098626104970388,3,0.0,0.0,0.0,4.492017742920502,5,8,2,0.0,3,0.0,1,6,768.0,0.0,1,1,0.7304631471189666,14.703993194968621,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.25486757159303
13.730882561077351,0.0,0.0,1,4,4,3,13.508220869935043,0.0,0,6,2.0,0.0,4,7.054609570753341,1,4,0.0,4,3,4,3,0,2,560.0,2.0,5,3,5,13.730882561077351,0,4,455,1.1943176378757767,3,3,0,19.585622070483,5.7737732204907655,3,0.0,0.0,0.0,0.0,5,5,2,0.0,3,0.0,1,8,1728.0,0.0,30,30,4.492017742920502,15.964849395619208,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12.144202560946876
12.745741320974158,0.0,0.0,1,3,4,3,11.879926320493967,0.0,0,6,0.0,0.0,4,9.222126215438918,1,4,0.0,4,3,4,5,1,1,528.0,2.0,5,3,5,12.745741320974158,1,1,456,0.7304631471189666,3,3,0,19.71220477890197,6.221213632878419,3,0.0,9.178050664421775,0.0,0.0,6,7,2,0.0,3,0.0,1,6,1242.0,0.0,34,34,4.697012078927853,14.871448750589646,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.075400019877522
